applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
7,lacam_official,True,40,20,1,congestion_avoidance,0,1525,0,0,0,priority,1525,5,0,,fov_safety_sweep,7,194,lacam_official,True,40,random_walk,261,0,97.0,astar,19229,True,1920,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",291.0,14692.901392932981,387.740927535051,68.48131147540984,3000.502554299526,68.19475409836066,65.0,ours,lifelong,0,100,50,234.30229980149304,13320.18067308236,20,19423,b99f7359574a06950b588daeec6638c4ca115df0e727be1fb457cac00e77f5b0,3180,1,1808.0,3616,2,45,0,10.0,0,ok,2000,103997,congestion_avoidance,0.9980366492146597,0.7625,2000,1528,11895,0,2000,3616,2000,0.059475,776.4436,8715
6,lacam_official,True,40,20,5,congestion_avoidance,0,1079,0,0,0,priority,1079,1,0,,fov_safety_sweep,6,190,lacam_official,True,40,random_walk,2123,0,95.0,astar,55464,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1775.0,12882.136667030863,620.00822003145,409.70991658943467,5568.795135764307,174.15940685820203,340.0,ours,lifelong,0,100,50,178.42296045273537,12358.479085366707,20,55654,4a6d0a48131991a4b8e371afe60700353ef170192ee25607dcf7c7e6e79539ea,44756,5,36311.5,72623,5,90,0,10.0,0,ok,2000,187918,congestion_avoidance,0.7169435215946844,0.5395,2000,1505,66595,0,2000,72623,2000,0.332975,1241.0846,21839
7,lacam_official,True,40,20,1,congestion_avoidance,0,1521,0,0,0,priority,1521,7,0,,fov_safety_sweep,7,170,lacam_official,True,40,random_walk,262,0,85.0,astar,18852,True,1956,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",613.0,14322.378335986286,404.2477954328642,71.02301117685732,3584.1772352680837,70.8612754766601,66.0,ours,lifelong,0,100,50,242.21973504172638,13293.152445065785,20,19022,cde76fea54cb34397dd789538ce0dfb79f4b8e1f1625476c2f2dd0e1a47ca7a6,4463,1,1707.0,3414,3,48,0,10.0,0,ok,2000,107780,congestion_avoidance,0.9986868023637557,0.7605,2000,1523,15400,0,2000,3414,2000,0.077,809.4881,10937
6,lacam_official,True,40,20,5,congestion_avoidance,0,928,0,0,0,priority,928,0,0,,fov_safety_sweep,6,188,lacam_official,True,40,random_walk,2235,0,94.0,astar,57342,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1910.0,12671.786927967332,629.8233099513454,416.9935344827586,5716.438735037686,199.03879310344828,361.0,ours,lifelong,0,100,50,193.6336563492657,12207.320637517842,20,57530,98a5881f41e0501ea213b4e868c3c7b242fa2b20e7ee45e8bf371cb22e60dfa3,50310,5,41870.0,83740,6,91,0,10.0,0,ok,2000,184708,congestion_avoidance,0.5987096774193549,0.464,2000,1550,69755,0,2000,83740,2000,0.348775,1260.5329,19445
7,lacam_official,True,40,20,1,congestion_avoidance,0,1491,0,0,0,priority,1491,7,0,,fov_safety_sweep,7,152,lacam_official,True,40,random_walk,312,0,76.0,astar,18755,True,1923,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",479.0,15277.124922955409,532.4653944924357,71.38698859825621,5702.43706421752,71.13547954393024,65.0,ours,lifelong,0,100,50,242.98097632126877,14777.651233208591,20,18907,2726beb716babf9b389f5cd0997e5b2a59387e4ec71ce243b1525f133d563e38,3892,1,1917.0,3834,1,59,0,10.0,8,ok,2000,106063,congestion_avoidance,0.9973244147157191,0.7455,2000,1495,15518,0,2000,3834,2000,0.07759,1065.7198,11626
6,lacam_official,True,40,20,5,congestion_avoidance,0,1029,0,0,0,priority,1029,2,0,,fov_safety_sweep,6,221,lacam_official,True,40,random_walk,2100,0,110.5,astar,56530,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1882.0,12802.365725045092,594.2637536005932,443.38483965014575,4513.106089882865,182.0689990281827,370.0,ours,lifelong,0,100,50,184.38765628379755,12084.537812042981,20,56751,92f6702351a793e4ac9556a1a16a56a661980a9e265c1bb424c67949bb627413,47920,5,38545.5,77091,8,85,0,10.0,0,ok,2000,187349,congestion_avoidance,0.7023890784982935,0.5145,2000,1465,67419,0,2000,77091,2000,0.337095,1189.4104,19499
6,lacam_official,True,40,20,5,congestion_avoidance,0,968,0,0,0,priority,968,0,0,,fov_safety_sweep,6,175,lacam_official,True,40,random_walk,2061,0,87.5,astar,56619,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1738.0,12662.951417034492,648.6491888698074,476.93595041322317,6264.600784044846,191.14359504132233,414.0,ours,lifelong,0,100,50,204.63143382803526,12335.824845102616,20,56794,e92ea0e26de5a592deb0532818f0c06d2e4af477bf6103c22214dec758338d4e,48495,5,39904.0,79808,7,93,0,10.0,0,ok,2000,185027,congestion_avoidance,0.6368421052631579,0.484,2000,1520,68711,0,2000,79808,2000,0.343555,1298.2124,20216
6,lacam_official,True,40,20,5,congestion_avoidance,0,1074,0,0,0,priority,1074,3,0,,fov_safety_sweep,6,237,lacam_official,True,40,random_walk,2164,0,118.5,astar,56589,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1528.0,12796.92635894753,602.450526635279,401.11266294227187,4303.867532051353,170.8929236499069,332.0,ours,lifelong,0,100,50,174.36829446232875,12230.425555165857,20,56826,732e4b7732b4b26d36e7ed027752d2fd97d4ae23263eb1a3e494f9190e144476,47959,5,38889.0,77778,9,86,0,10.0,0,ok,2000,183539,congestion_avoidance,0.7256756756756757,0.537,2000,1480,65955,0,2000,77778,2000,0.329775,1205.8397,17996
7,lacam_official,True,40,20,1,congestion_avoidance,0,1550,0,0,0,priority,1550,8,0,,fov_safety_sweep,7,170,lacam_official,True,40,random_walk,261,0,85.0,astar,19249,True,1990,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",436.0,13904.246586957015,437.3685389251914,72.20516129032258,3923.917905947276,71.82709677419355,67.0,ours,lifelong,0,100,50,234.2053992906585,13111.755106120836,20,19419,9e7a80e46cb17290fcd1107da5880ef3396741e9a9c3192ef0bcd7a817c3e1ce,3838,1,1542.5,3085,4,53,0,10.0,0,ok,2000,111332,congestion_avoidance,0.9961439588688946,0.775,2000,1556,15489,0,2000,3085,2000,0.077445,875.5938,11651
7,lacam_official,True,40,20,1,congestion_avoidance,0,1502,0,0,0,priority,1502,8,0,,fov_safety_sweep,7,151,lacam_official,True,40,random_walk,293,0,75.5,astar,19580,True,1973,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",400.0,15120.399766019545,471.1424262361834,76.0046604527297,5053.23120372043,75.2676431424767,70.0,ours,lifelong,0,100,50,239.7696428000927,13778.058946540114,20,19731,177802a3c6c0a273ea4efff959404b3372d0b6102ed40d146a6939357ed61b7e,3601,1,1742.5,3485,5,59,0,10.0,1,ok,2000,113052,congestion_avoidance,0.9980066445182725,0.751,2000,1505,17291,0,2000,3485,2000,0.086455,943.0795,13690
7,lacam_official,True,40,20,1,congestion_avoidance,0,1515,0,0,0,priority,1515,4,0,,fov_safety_sweep,7,168,lacam_official,True,40,random_walk,295,0,84.0,astar,18176,True,1974,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",762.0,14839.021435938776,349.46377018018393,72.36369636963697,3068.452703499047,71.91551155115512,67.0,ours,lifelong,0,100,50,227.52375139971264,12963.70461298502,20,18344,770b70543771076171d568ef9c89d8c7fd8f17ad6f02b89b68429c7f7e44cacf,3376,1,1921.5,3843,7,41,0,10.0,0,ok,2000,108952,congestion_avoidance,0.9967105263157895,0.7575,2000,1520,14585,0,2000,3843,2000,0.072925,699.7073,11209
7,lacam_official,True,40,20,1,congestion_avoidance,0,1548,0,0,0,priority,1548,3,0,,fov_safety_sweep,7,159,lacam_official,True,40,random_walk,312,0,79.5,astar,19068,True,1932,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",386.0,14704.86672106199,437.4824673339026,72.08720930232558,4216.7668331702935,71.55878552971576,67.0,ours,lifelong,0,100,50,254.80570039362644,12812.258320325054,20,19227,c246ba55218f51e73fa2fb117c6c5748e875d864052e8a8b038129760476db4b,3750,1,1743.5,3487,6,54,0,10.0,0,ok,2000,110773,congestion_avoidance,0.9987096774193548,0.774,2000,1550,15435,0,2000,3487,2000,0.077175,875.9725,11685
7,lacam_official,True,40,20,1,congestion_avoidance,0,1475,0,0,0,priority,1475,8,0,,fov_safety_sweep,7,165,lacam_official,True,40,random_walk,299,0,82.5,astar,18023,True,1900,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",394.0,15132.325693964958,456.89975895470707,69.73830508474576,4261.710029958296,69.18847457627119,65.0,ours,lifelong,0,100,50,244.87543322029524,13832.153549254868,20,18188,f438b415e41871bc071936749602e40ecc9f3e8e1f7c5617dcf5d2f1166b7f5f,4470,1,1831.0,3662,9,53,0,10.0,1,ok,2000,102053,congestion_avoidance,0.9966216216216216,0.7375,2000,1480,13901,0,2000,3662,2000,0.069505,914.8018,9431
7,lacam_official,True,40,20,1,congestion_avoidance,0,1457,0,0,0,priority,1457,5,0,,fov_safety_sweep,7,146,lacam_official,True,40,random_walk,291,0,73.0,astar,17882,True,1955,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",443.0,14961.158897029236,483.60404602775816,71.89567604667124,5193.199022890751,71.14893617021276,66.0,ours,lifelong,0,100,50,256.0407908109482,13731.740282964893,20,18028,5dec3dd354132ab7d3edb4c6ef345f4019b82061d73882f6f30c0616de157654,3819,1,1762.0,3524,8,59,0,10.0,0,ok,2000,103664,congestion_avoidance,0.9945392491467577,0.7285,2000,1465,15231,0,2000,3524,2000,0.076155,968.0258,11412
7,lacam_official,True,40,20,2,congestion_avoidance,0,1510,0,0,0,priority,1510,1,0,,fov_safety_sweep,7,214,lacam_official,True,40,random_walk,388,0,107.0,astar,36333,True,1986,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",368.0,12929.53587602824,518.7821473943186,101.3748344370861,4008.417922830988,100.69867549668874,94.0,ours,lifelong,0,100,50,206.72223246656355,12535.487358132377,20,36547,5da844371483dcbd8a6706d04bfaab4bdb061c366671e221cb5e0da33ccbf8c7,7112,2,3979.0,7958,0,71,0,10.0,0,ok,2000,152055,congestion_avoidance,0.9980171844018506,0.755,2000,1513,22495,0,2000,7958,2000,0.112475,1038.6287,15383
7,lacam_official,True,40,20,2,congestion_avoidance,0,1492,0,0,0,priority,1492,3,0,,fov_safety_sweep,7,180,lacam_official,True,40,random_walk,490,0,90.0,astar,32260,True,1985,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",373.0,14124.767280067317,548.0432042211178,92.8961126005362,5002.437794611453,91.95576407506702,85.0,ours,lifelong,0,100,50,235.39546894025983,13247.411640349308,20,32440,70b834dc1719240281f07bffe0f59e67e0825207fbb76f094120129607b77679,7100,2,4834.5,9669,1,73,0,10.0,0,ok,2000,137198,congestion_avoidance,0.9979933110367893,0.746,2000,1495,21370,0,2000,9669,2000,0.10685,1096.9459,14270
7,lacam_official,True,40,20,2,congestion_avoidance,0,1526,0,0,0,priority,1526,1,0,,fov_safety_sweep,7,205,lacam_official,True,40,random_walk,467,0,102.5,astar,34221,True,1992,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",397.0,13880.91175595764,515.2596849859692,96.10615989515072,4107.475504263236,93.94888597640892,89.0,ours,lifelong,0,100,50,231.46438611438498,12696.114306198431,20,34426,4bd20570b6bb952bf935012a6bc228a6f12e09c2c776bf0ebb022329f6626ef0,7713,2,4508.0,9016,2,69,0,10.0,0,ok,2000,143366,congestion_avoidance,0.9986910994764397,0.763,2000,1528,21361,0,2000,9016,2000,0.106805,1031.3675,13648
7,lacam_official,True,40,20,2,congestion_avoidance,0,1522,0,0,0,priority,1522,2,0,,fov_safety_sweep,7,189,lacam_official,True,40,random_walk,463,0,94.5,astar,32121,True,1983,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",394.0,13999.720375984907,534.2297741766088,89.96320630749014,4617.5700519622,89.60972404730617,83.0,ours,lifelong,0,100,50,219.04840423958365,12854.828011384234,20,32310,c360d12c7c308d4307c43dad6cf7a3b3ba7d6b7bec9941fb9bfcb73871c4e2e5,7874,2,4452.0,8904,3,71,0,10.0,0,ok,2000,136386,congestion_avoidance,0.9993434011818779,0.761,2000,1523,20641,0,2000,8904,2000,0.103205,1069.4892,12767
7,lacam_official,True,40,20,2,congestion_avoidance,0,1550,0,0,0,priority,1550,0,0,,fov_safety_sweep,7,192,lacam_official,True,40,random_walk,347,0,96.0,astar,36967,True,1953,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",339.0,13588.125947047956,524.1789731441531,104.49096774193548,4570.81047668665,102.23612903225806,96.5,ours,lifelong,0,100,50,196.64216857636345,12698.73956865049,20,37159,24061e5c7f1008813171851a5cb230affe0447541ebc0bc3625e6652558d2aaa,7547,2,3690.0,7380,4,73,0,10.0,0,ok,2000,158466,congestion_avoidance,0.9961439588688946,0.775,2000,1556,25044,0,2000,7380,2000,0.12522,1049.2345,17497
7,lacam_official,True,40,20,2,congestion_avoidance,0,1517,0,0,0,priority,1517,1,0,,fov_safety_sweep,7,204,lacam_official,True,40,random_walk,408,0,102.0,astar,33025,True,1986,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",341.0,13555.752586922608,508.58791137184016,93.98747528015821,4039.9196527489717,92.70797626895188,86.0,ours,lifelong,0,100,50,226.29893872654063,12555.551503499737,20,33229,c1090ccb115df89be38bfe104bca327cd9fbadbdd51a68323e3087490ae7f066,7634,2,4216.0,8432,7,68,0,10.0,0,ok,2000,140638,congestion_avoidance,0.9980263157894737,0.7585,2000,1520,21206,0,2000,8432,2000,0.10603,1018.0384,13572
7,lacam_official,True,40,20,2,congestion_avoidance,0,1500,0,0,0,priority,1500,2,0,,fov_safety_sweep,7,169,lacam_official,True,40,random_walk,446,0,84.5,astar,33917,True,1972,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",340.0,13723.618204938248,562.103120903892,101.02733333333333,5539.917854157541,96.72466666666666,94.0,ours,lifelong,0,100,50,227.16112050693476,12820.145232160576,20,34086,9cf1cb6b0d403c61e7a07c0984937ef5a10053333181d1cb33ccb452a571c6a5,7649,2,4339.5,8679,5,77,0,10.0,0,ok,2000,145087,congestion_avoidance,0.9966777408637874,0.75,2000,1505,22873,0,2000,8679,2000,0.114365,1125.051,15224
7,lacam_official,True,40,20,2,congestion_avoidance,0,1546,0,0,0,priority,1546,2,0,,fov_safety_sweep,7,184,lacam_official,True,40,random_walk,389,0,92.0,astar,34848,True,1983,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",368.0,14689.60971396882,555.2976356478757,100.44372574385511,5062.0307834811365,98.18240620957309,93.0,ours,lifelong,0,100,50,225.39949045167302,12673.525809845887,20,35032,9370728143ecfa000f1c54086d52fee22a1e70537620edcd0968c2effe433b64,7493,2,3774.5,7549,6,77,0,10.0,0,ok,2000,151790,congestion_avoidance,0.9974193548387097,0.773,2000,1550,24646,0,2000,7549,2000,0.12323,1111.4447,17153
7,lacam_official,True,40,20,2,congestion_avoidance,0,1459,0,0,0,priority,1459,2,0,,fov_safety_sweep,7,157,lacam_official,True,40,random_walk,338,0,78.5,astar,37831,True,1989,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",452.0,13058.965938980691,566.4273845380521,114.81082933516107,6228.540995374773,111.82590815627142,107.0,ours,lifelong,0,100,50,195.6076432485133,12527.53441594541,20,37988,f7a8f4ed4f930fc6d6a55d46c851683b45929c00a75420f86a6f6733e21a4061,7504,2,3343.0,6686,8,82,0,10.0,0,ok,2000,163154,congestion_avoidance,0.9959044368600682,0.7295,2000,1465,28671,0,2000,6686,2000,0.143355,1133.6691,21167
7,lacam_official,True,40,20,2,congestion_avoidance,0,1477,0,0,0,priority,1477,0,0,,fov_safety_sweep,7,157,lacam_official,True,40,random_walk,447,0,78.5,astar,34253,True,1985,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",435.0,14558.973709004931,588.3917916605715,102.12389979688558,6293.506889334127,99.55924170616113,93.0,ours,lifelong,0,100,50,252.7579863439314,12985.382958850823,20,34410,83835ea74b5b247cf4e570f6ca50d746968bea49ff19dada9096a889c5a97b98,7610,2,4508.0,9016,9,81,0,10.0,0,ok,2000,147049,congestion_avoidance,0.9979729729729729,0.7385,2000,1480,24775,0,2000,9016,2000,0.123875,1177.6511,17165
7,lacam_official,True,40,20,3,congestion_avoidance,0,1465,0,0,0,priority,1465,0,0,,fov_safety_sweep,7,149,lacam_official,True,40,random_walk,468,0,74.5,astar,51403,True,1997,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",745.0,13091.751266038045,639.6518586824532,168.95153583617747,7227.551961900516,129.57815699658704,154.0,ours,lifelong,0,100,50,206.41890588449266,12456.937885610387,20,51552,dbe7ac5bd2dcfddd3d5a3dacc57a5cecbfd100f99375562b05e62d09c1560f9e,17017,3,5709.5,11419,0,91,0,10.0,0,ok,2000,189832,congestion_avoidance,0.9682749504296101,0.7325,2000,1513,41822,0,2000,11419,2000,0.20911,1280.3871,24805
7,lacam_official,True,40,20,3,congestion_avoidance,0,1451,0,0,0,priority,1451,0,0,,fov_safety_sweep,7,153,lacam_official,True,40,random_walk,554,0,76.5,astar,52724,True,1996,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",593.0,12617.24386899732,628.7349044069997,167.38731909028257,6845.205234871185,130.73466574776018,153.0,ours,lifelong,0,100,50,203.13769881613527,12403.922090586275,20,52877,a70cdc4c3973c2a6f4b03b5cf526198d48157c00221e4148d857b7beb03e559f,18786,3,6939.0,13878,1,89,0,10.0,0,ok,2000,189696,congestion_avoidance,0.9705685618729097,0.7255,2000,1495,42933,0,2000,13878,2000,0.214665,1258.5467,24147
7,lacam_official,True,40,20,3,congestion_avoidance,0,1494,0,0,0,priority,1494,0,0,,fov_safety_sweep,7,186,lacam_official,True,40,random_walk,495,0,93.0,astar,53709,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",754.0,14388.596469070762,627.8337761596777,162.6921017402945,5650.079953606286,127.30522088353413,148.0,ours,lifelong,0,100,50,201.97473982116193,12267.509603028884,20,53895,bae099ed0ba6556295f2dfc29497990aba99aa9a8fe3fecdbdf7212a86a1cccd,18101,3,6027.0,12054,2,89,0,10.0,0,ok,2000,190194,congestion_avoidance,0.9777486910994765,0.747,2000,1528,38997,0,2000,12054,2000,0.194985,1256.5582,20896
7,lacam_official,True,40,20,3,congestion_avoidance,0,1500,0,0,0,priority,1500,0,0,,fov_safety_sweep,7,158,lacam_official,True,40,random_walk,510,0,79.0,astar,48674,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",618.0,12979.30022701621,613.7093968464178,147.69,6518.72235519113,124.36133333333333,134.0,ours,lifelong,0,100,50,182.57618569186886,12187.689276883611,20,48832,633c6315dba72793665d45d91c51c4ca8b3dd3a2aef17ae2046cf94e213a3992,17455,3,6259.0,12518,3,88,0,10.0,0,ok,2000,186542,congestion_avoidance,0.9848982271831911,0.75,2000,1523,40145,0,2000,12518,2000,0.200725,1228.322,22690
7,lacam_official,True,40,20,3,congestion_avoidance,0,1517,0,0,0,priority,1517,0,0,,fov_safety_sweep,7,148,lacam_official,True,40,random_walk,510,0,74.0,astar,51288,True,1990,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",791.0,12477.144867996685,628.1815429729177,172.9228740936058,7160.960954988401,123.96506262359921,156.0,ours,lifelong,0,100,50,210.80303147318736,12183.614496828523,20,51436,9f0828f49bb84f197fb423f77d18fc0d08d90eaf19c55829bf8c49c55a2a0605,17799,3,6484.5,12969,4,90,0,10.0,0,ok,2000,188055,congestion_avoidance,0.9749357326478149,0.7585,2000,1556,42549,0,2000,12969,2000,0.212745,1257.2692,24750
7,lacam_official,True,40,20,3,congestion_avoidance,0,1516,0,0,0,priority,1516,0,0,,fov_safety_sweep,7,180,lacam_official,True,40,random_walk,548,0,90.0,astar,51961,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",827.0,12414.99711794313,562.1876369927195,171.51253298153034,5130.587742228656,125.72097625329815,154.0,ours,lifelong,0,100,50,187.2428938862867,12049.96414516936,20,52141,ac3b2a586dd2b67b4dacc1bfa805392a103ed758e08e23a33c85041fd5050a5a,18014,3,6285.5,12571,6,79,0,10.0,0,ok,2000,190593,congestion_avoidance,0.9780645161290322,0.758,2000,1550,40471,0,2000,12571,2000,0.202355,1125.2834,22457
7,lacam_official,True,40,20,3,congestion_avoidance,0,1476,0,0,0,priority,1476,1,0,,fov_safety_sweep,7,130,lacam_official,True,40,random_walk,529,0,65.0,astar,49300,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1012.0,14486.37040099129,661.5613441878813,172.61246612466124,8662.914164125239,127.64159891598916,153.0,ours,lifelong,0,100,50,224.68463261029655,12456.555666035274,20,49430,274311ae0f218cb630652f2f8fd1c0938ad610232876706c281f502a6f408f14,17187,3,6424.0,12848,5,95,0,10.0,0,ok,2000,188399,congestion_avoidance,0.9807308970099667,0.738,2000,1505,42744,0,2000,12848,2000,0.21372,1324.1777,25557
7,lacam_official,True,40,20,3,congestion_avoidance,0,1479,0,0,0,priority,1479,0,0,,fov_safety_sweep,7,171,lacam_official,True,40,random_walk,510,0,85.5,astar,51554,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",814.0,12704.584957915358,598.9358945721178,184.67680865449628,5778.314956612286,126.21298174442191,162.0,ours,lifelong,0,100,50,207.2241707064677,12178.766521043144,20,51725,f40e9994f47d00256188f49bb3b100a0437c85468f3ba8845c68492a3566380a,18618,3,6913.0,13826,7,84,0,10.0,0,ok,2000,186669,congestion_avoidance,0.9730263157894737,0.7395,2000,1520,40828,0,2000,13826,2000,0.20414,1198.9937,22210
7,lacam_official,True,40,20,3,congestion_avoidance,0,1432,0,0,0,priority,1432,1,0,,fov_safety_sweep,7,139,lacam_official,True,40,random_walk,518,0,69.5,astar,50359,True,1992,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",727.0,12946.59732200671,609.7483667551423,173.60754189944134,7360.141542746029,131.22416201117318,158.0,ours,lifelong,0,100,50,181.48193964152594,12286.429564806167,20,50498,4501e7e602ae1f918d1f4e7dd9ea44dad9466eb24e7dd16beb00a229ef9f2333,16695,3,6534.0,13068,8,87,0,10.0,0,ok,2000,187913,congestion_avoidance,0.9774744027303754,0.716,2000,1465,43264,0,2000,13068,2000,0.21632,1220.3989,26569
