applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,1,congestion_avoidance,0,2424,0,0,0,priority,2424,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,359,0,50.0,0.5,astar,62495,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1637.0,0,11202.569030923769,5,0.08939566704675028,960.431085236487,344.6188118811881,10722.764086313546,259.4430693069307,302.0,ours,lifelong,1,0,350,100,1396.500302687723,11006.64596662391,20,62595,5126e9416a12dd9fe9307e5272521ed4cee831b5f3a7a130ba92dab4602132ed,10523,1,1714.5,3429,4,100,0,10.0,0,ok,2000,392.0,628890,congestion_avoidance,0.8741435268662099,1.212,2000,2773,203766,0,2000,3429,2000,0.2910942857142857,1950.8298,193243
4,lacam_official,True,40,20,1,congestion_avoidance,0,2515,0,0,0,priority,2515,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,374,0,50.0,0.5,astar,62250,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1491.0,0,11182.89331602864,5,0.053440213760855046,979.8841748466948,325.2636182902584,10632.364804460667,246.23101391650098,285.0,ours,lifelong,2,0,350,100,1362.6203353046026,10890.774096630048,20,62350,b6bdc85661befd366951358c62c0434bb9f0801ceb3e42b0c3ad50d31508372f,10501,1,1785.5,3571,2,100,0,10.0,0,ok,2000,240.0,619271,congestion_avoidance,0.8732638888888888,1.2575,2000,2880,202858,0,2000,3571,2000,0.28979714285714286,1990.9273,192357
4,lacam_official,True,40,20,1,congestion_avoidance,0,2467,0,0,0,priority,2467,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,401,0,50.0,0.5,astar,63663,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1205.0,0,11166.110326070338,5,0.05977893074667268,996.9490026534768,304.2302391568707,10746.461046289187,251.48236724766923,267.0,ours,lifelong,1,0,350,100,1543.3922453545665,11022.930259327404,20,63763,b6be77e59cabaf8ef43b7162448350ededb04ab3f10296467d9a56dc5c2c4e3a,11243,1,1954.0,3908,3,100,0,10.0,0,ok,2000,265.0,620407,congestion_avoidance,0.878248487006052,1.2335,2000,2809,205207,0,2000,3908,2000,0.29315285714285716,2025.3726,193964
4,lacam_official,True,40,20,1,congestion_avoidance,0,2383,0,0,0,priority,2383,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,401,0,50.0,0.5,astar,62844,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1408.0,0,11064.400067087263,5,0.06479580196212639,947.7676043907413,350.8808224926563,10614.317220689263,259.19848929920266,305.0,ours,lifelong,1,0,350,100,1412.0787812973977,10845.014034793712,20,62944,e42e22fc81213855d0f1863f009c490e0c7a246fe5c49e8a3fb3a0a6e2e928a8,11682,1,1960.0,3920,5,100,0,10.0,0,ok,2000,284.0,617670,congestion_avoidance,0.8335082196572228,1.1915,2000,2859,210945,0,2000,3920,2000,0.30135,1925.3674,199263
4,lacam_official,True,40,20,1,congestion_avoidance,0,2539,0,0,0,priority,2539,2,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,382,0,50.0,0.5,astar,60867,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1407.0,0,11502.761924872175,5,0.09015829318651067,957.5851243056823,294.5450964946829,10776.45114910556,250.27097282394644,263.0,ours,lifelong,1,0,350,100,1274.715653480463,11197.909467620775,20,60967,cd4757fbd3fd7ef28af14ff3106d60b173aeb92dfc5bbd98e1e5528e4ca68fdc,9874,1,1817.5,3635,6,100,0,10.0,0,ok,2000,393.0,635438,congestion_avoidance,0.9283363802559415,1.2695,2000,2735,191148,0,2000,3635,2000,0.27306857142857144,1944.9682,181274
4,lacam_official,True,40,20,1,congestion_avoidance,0,2501,0,0,0,priority,2501,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,333,0,50.0,0.5,astar,61454,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1266.0,0,11539.010977139696,5,0.05342651036970243,951.3386474846629,309.0511795281887,10781.68982316507,250.12874850059976,283.0,ours,lifelong,1,0,350,100,1333.7044053589525,11123.04792603245,20,61554,ca010fad3df9d53e4f40f884e26ce473960e63ab7fc7ae43043bf7e04fb98b26,9352,1,1655.0,3310,7,100,0,10.0,0,ok,2000,237.0,625572,congestion_avoidance,0.8919400855920114,1.2505,2000,2804,203055,0,2000,3310,2000,0.2900785714285714,1932.899,193703
4,lacam_official,True,40,20,1,congestion_avoidance,0,2623,0,0,0,priority,2623,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,294,0,50.0,0.5,astar,60077,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1321.0,0,11364.717168966308,5,0.07629003558718861,967.3723637233488,290.8780022874571,10769.380551204085,242.76706061761342,262.0,ours,lifelong,1,0,350,100,1365.4586844141268,11112.06966675818,20,60177,490e9f59439c01a000b5b1a8bda0a48311caaf6dde47ae0207da884ebe2740ec,9225,1,1520.0,3040,8,100,0,10.0,0,ok,2000,343.0,636778,congestion_avoidance,0.9158519553072626,1.3115,2000,2864,195239,0,2000,3040,2000,0.27891285714285713,1965.1363,186014
4,lacam_official,True,40,20,1,congestion_avoidance,0,2451,0,0,0,priority,2451,0,0,,soft_safety_ablation,4,0,101,lacam_official,True,40,random_walk,419,0,50.5,0.5,astar,64964,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1278.0,0,11415.874188998714,5,0.05339695523744604,959.9187952576904,325.58465932272543,10635.989948026006,257.55079559363526,289.0,ours,lifelong,1,0,350,100,1543.6455510435367,11092.543967999518,20,65065,da22a3a950df7d9efe7e58cc762b2762b98eed54a848c713450985bb1f5eb093,10658,1,2009.0,4018,9,100,0,10.0,0,ok,2000,235.0,631257,congestion_avoidance,0.8822894168466523,1.2255,2000,2778,199982,0,2000,4018,2000,0.2856885714285714,1949.2486,189324
4,lacam_official,True,40,20,1,congestion_avoidance,0,2594,0,0,0,priority,2594,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,374,0,50.0,0.5,astar,67914,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1430.0,0,11073.662457056344,5,0.13582934262080976,1070.8468343999702,362.20701619121047,10693.062961834949,268.51696222050884,320.0,ours,lifelong,5,0,400,100,1781.4769835322754,10975.316089368425,20,68014,fcda5ff215f08ea65e9a43d9cfd302867077a47387aa7c2fff95f4d3f720e015,13741,1,1797.5,3595,0,100,0,10.0,0,ok,2000,624.0,696533,congestion_avoidance,0.8075965130759651,1.297,2000,3212,249311,0,2000,3595,2000,0.31163875,2177.1464,235570
4,lacam_official,True,40,20,1,congestion_avoidance,0,2596,0,0,0,priority,2596,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,387,0,50.0,0.5,astar,68973,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1551.0,0,11055.456086061895,5,0.07637075718015666,1027.7166961518815,376.65716486902926,10647.920907568187,272.32704160246533,328.0,ours,lifelong,1,0,400,100,1704.9279944384089,10910.484473197721,20,69073,698de098cac4c2efeb8bddf1ce45353bbcbcef2959b3b4d0cf115d383ec38870,14223,1,1970.5,3941,1,100,0,10.0,0,ok,2000,351.0,706961,congestion_avoidance,0.7997535428219347,1.298,2000,3246,251295,0,2000,3941,2000,0.31411875,2089.434,237072
4,lacam_official,True,40,20,1,congestion_avoidance,0,2574,0,0,0,priority,2574,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,506,0,50.0,0.5,astar,71330,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1750.0,0,11186.206643935293,5,0.07433318758198514,1083.5532712348504,389.85159285159284,10683.58619462233,271.25796425796426,341.0,ours,lifelong,6,0,400,100,1578.2562226168448,10948.217378824484,20,71430,efebe12458810643c7a2a2e8efee4547771a8fef67d6038289dd8877e4861ce5,14950,1,2316.5,4633,2,100,0,10.0,0,ok,2000,340.0,698218,congestion_avoidance,0.7888446215139442,1.287,2000,3263,246832,0,2000,4633,2000,0.30854,2202.9022,231882
4,lacam_official,True,40,20,1,congestion_avoidance,0,2392,0,0,0,priority,2392,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,465,0,50.0,0.5,astar,69925,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1649.0,0,11163.690689019859,5,0.0662568306010929,1093.1501726282295,395.189381270903,10668.786753194872,278.55225752508363,340.5,ours,lifelong,2,0,400,100,1563.7558504351884,10982.946488377638,20,70025,2c7bf858ad22fd65af617edb2efbebc04528095fad5e738c1a7e63966657f115,16910,1,2210.5,4421,3,100,0,10.0,0,ok,2000,291.0,666297,congestion_avoidance,0.7362265312403816,1.196,2000,3249,260057,0,2000,4421,2000,0.32507125,2221.0636,243147
4,lacam_official,True,40,20,1,congestion_avoidance,0,2463,0,0,0,priority,2463,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,475,0,50.0,0.5,astar,69991,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1699.0,0,11058.555081952363,5,0.09926058704907013,1068.7193808474112,441.6898091758019,10665.064488223288,287.1303288672351,381.0,ours,lifelong,2,0,400,100,1755.5355074926897,10961.414505820721,20,70091,4565de03649587903af6d0ac11345a5ab3f71b8f86ee724dad98b42ea1d4cf4e,16019,1,2345.5,4691,4,100,0,10.0,0,ok,2000,443.0,707202,congestion_avoidance,0.7625386996904024,1.2315,2000,3230,254734,0,2000,4691,2000,0.3184175,2171.6984,238715
4,lacam_official,False,40,20,1,congestion_avoidance,0,386,0,0,0,priority,386,8,0,,soft_safety_ablation,4,0,154,lacam_official,False,40,random_walk,154,0,77.0,0.5,astar,3730,True,1944,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",547.0,0,15105.703476117924,5,0.016280217069560926,54.82379220274743,157.81865284974094,115.36349061658824,155.61658031088083,145.0,ours,lifelong,24,66,50,100,199.65873925248158,25.825675448868417,20,3884,bd3fb8e19ff71ea6d9ad80839728bdcaedfc25ee49b5ee7131131b394ad727f5,8,1,612.5,1225,0,0,0,10.0,1,ok,2000,33.0,60068,congestion_avoidance,0.9872122762148338,0.193,2000,391,4342,67,2000,1158,2000,0.04342,114.1202,4334
4,lacam_official,True,40,20,1,congestion_avoidance,0,2602,0,0,0,priority,2602,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,381,0,50.0,0.5,astar,69563,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1704.0,0,10994.06410800293,5,0.09647979139504563,1062.6642966846703,405.0637970791699,10626.23653838411,277.532667179093,348.5,ours,lifelong,4,0,400,100,1558.1737957656942,10915.837216377258,20,69663,7feaa4fb73eaf0911a473b27ace2dee40c8cce4ea396a73f8db373151edb2771,13939,1,1908.0,3816,5,100,0,10.0,0,ok,2000,444.0,722140,congestion_avoidance,0.8073223704623022,1.301,2000,3223,251656,0,2000,3816,2000,0.31457,2159.802,237717
4,lacam_official,False,40,20,1,congestion_avoidance,0,394,0,0,0,priority,394,6,0,,soft_safety_ablation,4,0,139,lacam_official,False,40,random_walk,155,0,69.5,0.5,astar,3772,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",473.0,0,13952.979981899261,5,0.009925558312655087,71.08494593796786,146.88578680203045,312.8481156397075,145.9746192893401,139.5,ours,lifelong,28,101,50,100,228.98170015541834,24.40347895026207,20,3911,a3d996d08b9e08e2839a551c72ee04c88cbefa1468961068943bd7d8363cdb48,6,1,640.5,1281,1,3,0,10.0,0,ok,2000,20.0,57514,congestion_avoidance,0.9949494949494949,0.197,2000,396,3386,105,2000,1176,2000,0.03386,146.7136,3380
4,lacam_official,False,40,20,1,congestion_avoidance,0,407,0,0,0,priority,407,4,0,,soft_safety_ablation,4,0,181,lacam_official,False,40,random_walk,125,0,90.5,0.5,astar,4841,True,1974,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",464.0,0,13461.184573126957,5,0.030362389813907934,77.15009810088668,165.42997542997543,374.580841367416,162.7076167076167,157.0,ours,lifelong,31,134,50,100,178.10995097970587,25.888750096783042,20,5022,e13efac7a201b00c1e413b6841447be00950e039fddfef39f3f12b2bf0c1414c,15,1,568.5,1137,3,5,0,10.0,0,ok,2000,62.0,66222,congestion_avoidance,0.9878640776699029,0.2035,2000,412,2538,135,2000,1002,2000,0.02538,158.6439,2523
4,lacam_official,True,40,20,1,congestion_avoidance,0,2612,0,0,0,priority,2612,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,419,0,50.0,0.5,astar,68390,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1630.0,0,11048.81124291569,5,0.08564614050303555,1061.5802171386313,391.8947166921899,10688.466267061885,271.3238897396631,340.5,ours,lifelong,3,0,400,100,1618.4833598783832,10984.773371648043,20,68490,b0af081a0bb251ae550850f17de566cb0b006991e2356d101cce30353d435f89,13391,1,1887.0,3774,6,100,0,10.0,0,ok,2000,395.0,708698,congestion_avoidance,0.8069199876428792,1.306,2000,3237,252636,0,2000,3774,2000,0.315795,2158.4733,239245
4,lacam_official,True,40,20,1,congestion_avoidance,0,2513,0,0,0,priority,2513,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,410,0,50.0,0.5,astar,69640,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1633.0,0,11163.492148043588,5,0.07400842011965433,1062.2676069493173,398.51611619578193,10688.942630288657,278.0561082371667,353.0,ours,lifelong,3,0,400,100,1594.4201782457076,11007.58644065354,20,69740,27d3892735e1a182ba436050c146b02b79da60be8e86178381c4c9681b3274e6,13963,1,1993.0,3986,7,100,0,10.0,0,ok,2000,334.0,698755,congestion_avoidance,0.7821350762527233,1.2565,2000,3213,251450,0,2000,3986,2000,0.3143125,2159.2086,237487
4,lacam_official,False,40,20,1,congestion_avoidance,0,428,0,0,0,priority,428,5,0,,soft_safety_ablation,4,12,166,lacam_official,False,40,random_walk,106,0,83.0,0.5,astar,4915,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",515.0,12,15123.32445406355,5,0.017586712261846604,144.87465627887286,160.28271028037383,1107.5807975405962,155.72196261682242,152.0,ours,lifelong,23,112,50,100,235.73155887424937,13733.38078596862,20,5081,929fd02d275c2a60233192c51b16b0031935a0b93c581abc431fc056699d891d,23,1,396.5,793,2,12,0,10.0,1,ok,2000,36.0,66649,congestion_avoidance,0.9953488372093023,0.214,2000,430,2684,115,2000,678,2000,0.02684,294.7547,2661
4,lacam_official,False,40,20,1,congestion_avoidance,0,404,0,0,0,priority,404,4,0,,soft_safety_ablation,4,0,149,lacam_official,False,40,random_walk,203,0,74.5,0.5,astar,3642,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",425.0,0,14779.657268198207,5,0.007422068283028204,56.90177965618204,146.58168316831683,116.06224510512446,145.30940594059405,136.5,ours,lifelong,29,86,50,100,214.90622743731356,23.27424413524568,20,3791,352e1a78281ab49da12bad336098b39ec6fc687fe4eeb208c8b80cedd58f06a1,13,1,780.0,1560,6,1,0,10.0,0,ok,2000,15.0,58705,congestion_avoidance,0.9926289926289926,0.202,2000,407,2531,87,2000,1473,2000,0.02531,118.2965,2518
4,lacam_official,False,40,20,1,congestion_avoidance,0,419,0,0,0,priority,419,2,0,,soft_safety_ablation,4,0,174,lacam_official,False,40,random_walk,125,0,87.0,0.5,astar,4720,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",624.0,0,13465.988629031926,5,0.051775147928994084,80.13485532032792,163.3436754176611,387.5575708921185,161.07159904534606,149.0,ours,lifelong,37,92,50,100,193.07524958858266,26.374526822473854,20,4894,0694491900345025de114d9ecbb83d90263dbfafd48cf5893d5cbad72d542a8d,11,1,516.5,1033,5,5,0,10.0,0,ok,2000,105.0,67489,congestion_avoidance,0.9744186046511628,0.2095,2000,430,2916,94,2000,939,2000,0.02916,164.8166,2905
4,lacam_official,False,40,20,1,congestion_avoidance,0,420,0,0,0,priority,420,4,0,,soft_safety_ablation,4,0,160,lacam_official,False,40,random_walk,99,0,80.0,0.5,astar,4663,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",456.0,0,14795.564201893285,5,0.030272952853598014,122.73625943530351,154.76190476190476,986.9156260276213,154.14285714285714,149.5,ours,lifelong,32,90,50,100,178.77516406588254,13712.393082224298,20,4823,d6500e8f5204f298697113ba634de700a19968b2290abc6099fadc8253d034c1,10,1,432.5,865,7,11,0,10.0,0,ok,2000,61.0,64740,congestion_avoidance,0.9929078014184397,0.21,2000,423,2691,90,2000,775,2000,0.02691,249.8022,2681
4,lacam_official,False,40,20,1,congestion_avoidance,0,412,0,0,0,priority,412,4,0,,soft_safety_ablation,4,0,160,lacam_official,False,40,random_walk,126,0,80.0,0.5,astar,5063,True,1979,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",526.0,0,15114.533905871212,5,0.010375494071146246,167.3078481166158,160.63349514563106,1475.3431977136643,159.25728155339806,156.0,ours,lifelong,35,92,50,100,192.15241183992475,13523.160848766562,20,5223,5a0b47678d66977ad4b6d2c0b844024e04f2cf95bdf8441d9f6f13857ff01edb,18,1,470.0,940,4,16,0,10.0,1,ok,2000,21.0,65614,congestion_avoidance,0.988009592326139,0.206,2000,417,2113,94,2000,846,2000,0.02113,339.3341,2095
4,lacam_official,True,40,20,1,congestion_avoidance,0,2641,0,0,0,priority,2641,2,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,421,0,50.0,0.5,astar,70187,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1571.0,0,10940.938201965764,5,0.07390648567119155,1056.0218801967567,366.9394168875426,10642.739686018322,266.7235895494131,323.0,ours,lifelong,1,0,400,100,1532.506242312455,10813.407150248531,20,70287,4bc761cdab3b406e3ea70dafcea16de54b3f1e173686e77e3fb8d5967e73ee66,14126,1,2129.5,4259,8,100,0,10.0,0,ok,2000,343.0,704417,congestion_avoidance,0.8029796290665856,1.3205,2000,3289,246622,0,2000,4259,2000,0.3082775,2146.9312,232496
4,lacam_official,False,40,20,1,congestion_avoidance,0,414,0,0,0,priority,414,9,0,,soft_safety_ablation,4,0,166,lacam_official,False,40,random_walk,138,0,83.0,0.5,astar,4444,True,1938,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",603.0,0,15146.933495998383,5,0.023278850916295196,112.87470858904999,152.30917874396135,808.4335770915229,151.67632850241546,145.0,ours,lifelong,29,125,50,100,192.94187861960376,10504.200687573757,20,4610,f776c71ecb511316729dca463118aeb95ea1753143fc48f6f3eeef5f92f052d4,13,1,563.5,1127,9,6,0,10.0,3,ok,2000,47.0,62794,congestion_avoidance,0.9833729216152018,0.207,2000,421,3995,128,2000,999,2000,0.03995,230.1282,3982
4,lacam_official,False,40,20,1,congestion_avoidance,0,408,0,0,0,priority,408,5,0,,soft_safety_ablation,4,0,152,lacam_official,False,40,random_walk,164,0,76.0,0.5,astar,4173,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",498.0,0,15123.063754057512,5,0.00978952520802741,138.41696212405805,153.5441176470588,1191.9024630823467,150.45833333333334,143.5,ours,lifelong,31,85,50,100,241.78851066390044,15023.7583496375,20,4325,6a1e13da35a4468c15f7045551f892776352cb2e80f04c02bbc22b1fd3dbc0c1,6,1,630.0,1260,8,4,0,10.0,8,ok,2000,20.0,61387,congestion_avoidance,0.9951219512195122,0.204,2000,410,2845,85,2000,1175,2000,0.02845,281.2458,2839
4,lacam_official,True,40,20,1,congestion_avoidance,0,2494,0,0,0,priority,2494,1,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,446,0,50.0,0.5,astar,70403,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1778.0,0,11042.466168059036,5,0.05651980418335559,1081.4342017775634,411.61547714514836,10687.796152294613,281.3203688853248,356.0,ours,lifelong,2,0,400,100,1916.8637233664908,10911.034623265732,20,70503,b7bba3b9fd3f9c98e284da9801d1f1ff5bd23acc9a2471a96bafdcdd8c79a00e,15519,1,2207.0,4414,9,100,0,10.0,0,ok,2000,254.0,701613,congestion_avoidance,0.7850173119294932,1.247,2000,3177,251109,0,2000,4414,2000,0.31388625,2198.8718,235590
4,lacam_official,True,40,20,1,congestion_avoidance,0,2550,0,0,0,priority,2550,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,506,0,50.0,0.5,astar,75763,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1718.0,0,11006.838840199634,5,0.10989010989010989,1182.6472458733479,412.1862745098039,10673.212505993433,293.18470588235294,358.5,ours,lifelong,1,0,450,100,2054.563138342419,10867.915852053557,20,75863,9da8ead7f8d6ae443e97942bfb9e6dac6a38e5177756b30c9bb77c89ffd57b0e,19519,1,2409.0,4818,0,100,0,10.0,0,ok,2000,500.0,747621,congestion_avoidance,0.715086932136848,1.275,2000,3566,301124,0,2000,4818,2000,0.3345822222222222,2405.6805,281605
4,lacam_official,False,40,20,1,congestion_avoidance,0,769,0,0,0,priority,769,19,0,,soft_safety_ablation,4,0,149,lacam_official,False,40,random_walk,310,0,74.5,0.5,astar,8012,True,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",493.0,0,13644.123289966956,5,0.0199125789218067,243.6485537471017,150.62678803641091,1412.2060335213132,148.98959687906373,141.0,ours,lifelong,93,164,100,100,491.4105296833439,12989.401598693803,20,8161,717806d74967b2113c609fe43bcab18fdd98fdc2baa597f77dae28a490bb6681,28,1,1132.0,2264,1,16,0,10.0,0,ok,2000,41.0,114573,congestion_avoidance,0.9721871049304678,0.3845,2000,791,10895,165,2000,2099,2000,0.054475,496.3977,10867
4,lacam_official,True,40,20,1,congestion_avoidance,0,2658,0,0,0,priority,2658,0,0,,soft_safety_ablation,4,0,100,lacam_official,True,40,random_walk,491,0,50.0,0.5,astar,75956,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1764.0,0,11056.066744029522,5,0.09231429798196651,1164.4312768847449,451.77689992475547,10685.00085155014,293.64371708051164,397.5,ours,lifelong,8,0,450,100,1639.852642570098,10930.875684763305,20,76056,881a82af977e08d3fe07def66205b0b05be836cdc4588373423f558c9c6d38e8,17040,1,2283.0,4566,2,100,0,10.0,0,ok,2000,430.0,780505,congestion_avoidance,0.7216942709747488,1.329,2000,3683,297111,0,2000,4566,2000,0.3301233333333333,2369.1447,280071
