applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,20,10,1,congestion_avoidance,0,871,0,0,0,priority,871,8,0,,baseline_comparison,4,123,202,lacam_official,True,20,random_walk,72,0,101.0,astar,4620,1926,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",267.0,73,15134.589669993147,0.016312407315867524,189.8393651995575,63.87485648679679,1463.1855500548488,63.67164179104478,58.0,ours,lifelong,136,0,60,20,142.26216690149158,13821.147131419273,10,4822,da1389f69d276ec5c1944a45a4038e01b0707ced00d3be4a5ca23f59192a29c7,477,1,459.0,918,8,15,0,10.0,6,ok,2000,33.0,55458,congestion_avoidance,0.9965675057208238,0.4355,2000,874,6038,0,0,918,0,0.05031666666666667,380.2091,5561
4,lacam_official,True,20,10,1,congestion_avoidance,0,907,0,0,0,priority,907,8,0,,baseline_comparison,4,115,201,lacam_official,True,20,random_walk,87,0,100.5,astar,4997,1884,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",353.0,115,15188.911699922755,0.01240694789081886,243.357181463507,63.056229327453146,1984.8541726847063,62.91069459757442,58.0,ours,lifelong,145,0,60,20,149.36279029352588,14480.218945071101,10,5198,853db3865493bcc40846b7048ccf8b41c9c8e913fc522b496982ab4fd95d650c,424,1,493.0,986,7,23,0,10.0,5,ok,2000,25.0,57060,congestion_avoidance,0.9967032967032967,0.4535,2000,910,5255,0,0,986,0,0.043791666666666666,487.1661,4831
4,lacam_official,True,20,10,1,congestion_avoidance,0,901,0,0,0,priority,901,12,0,,baseline_comparison,4,74,202,lacam_official,True,20,random_walk,89,0,101.0,astar,5423,1938,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",284.0,61,15153.103369986638,0.01687344913151365,297.3312312947819,63.37624861265261,2539.7009761084223,63.20643729189789,58.0,ours,lifelong,144,0,60,20,144.27466138731688,14865.09781477507,10,5625,962662d75c4e5934de0c982a9d41aeaebecd2cca4c41db53ded2ca2cd0e866cb,361,1,485.5,971,2,27,0,10.0,9,ok,2000,34.0,56949,congestion_avoidance,0.9977851605758582,0.4505,2000,903,5868,0,0,971,0,0.0489,595.1992,5507
4,lacam_official,True,20,10,1,congestion_avoidance,0,881,0,0,0,priority,881,8,0,,baseline_comparison,4,91,207,lacam_official,True,20,random_walk,86,0,103.5,astar,4372,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",338.0,74,15177.007216960192,0.022167487684729065,239.99376122583635,62.003405221339385,1943.603470886648,61.46197502837684,57.0,ours,lifelong,125,0,60,20,133.67431281367317,15129.032311751507,10,4579,b0c46862c97dc0cb4a0bbff57d872f3185ae7792201adea05f6b447fb881ca8e,430,1,462.5,925,9,12,0,10.0,15,ok,2000,45.0,54148,congestion_avoidance,0.9943566591422122,0.4405,2000,886,5757,0,0,925,0,0.047975,480.4991,5327
4,lacam_official,True,20,10,1,congestion_avoidance,0,1060,0,0,0,priority,1060,14,0,,baseline_comparison,4,27,205,lacam_official,True,20,random_walk,76,0,102.5,astar,6263,1983,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",418.0,16,15135.08957088925,0.01968503937007874,281.9223338328302,66.37358490566038,2269.6187790948898,66.00094339622642,61.0,ours,lifelong,176,0,70,20,154.9493980244733,14600.634896289557,10,6468,8beb57ccb5225e801b6b48a681fc77d85cbce5beb5f057785c8649b5c24f33a2,479,1,554.5,1109,0,29,0,10.0,4,ok,2000,40.0,69961,congestion_avoidance,0.9962406015037594,0.53,2000,1064,7542,0,0,1109,0,0.05387142857142857,564.4816,7063
4,lacam_official,True,20,10,1,congestion_avoidance,0,1058,0,0,0,priority,1058,12,0,,baseline_comparison,4,65,204,lacam_official,True,20,random_walk,74,0,102.0,astar,5795,1982,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",532.0,17,15147.42901804857,0.012948207171314742,263.41991797916126,63.97164461247637,2041.4743857691064,63.94045368620038,58.0,ours,lifelong,202,0,70,20,166.375543596223,14307.750182505695,10,5999,81c5164647c86443a0de98fa652bd325c00694812357f128826e845553b0a2d7,906,1,556.0,1112,3,22,0,10.0,8,ok,2000,26.0,67649,congestion_avoidance,0.9952963311382879,0.529,2000,1063,8179,0,0,1112,0,0.05842142857142857,527.412,7273
4,lacam_official,True,20,10,1,congestion_avoidance,0,1035,0,0,0,priority,1035,9,0,,baseline_comparison,4,64,203,lacam_official,True,20,random_walk,85,0,101.5,astar,5367,1978,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",303.0,21,15134.42797283642,0.026237623762376237,293.3823412588099,62.897584541062805,2345.894314136512,62.70531400966183,58.0,ours,lifelong,170,0,70,20,174.08425016328692,14801.983517524784,10,5570,ebc6b5c15b5e3e744cd7bca97335627a61fbef1daabd40bedaf494dafacc3086,639,1,580.5,1161,1,26,0,10.0,8,ok,2000,53.0,64900,congestion_avoidance,0.9961501443695862,0.5175,2000,1039,7471,0,0,1161,0,0.05336428571428571,587.4085,6832
4,lacam_official,True,20,10,1,congestion_avoidance,0,1046,0,0,0,priority,1046,15,0,,baseline_comparison,4,57,202,lacam_official,True,20,random_walk,100,0,101.0,astar,5603,1960,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",538.0,29,15153.910889988765,0.02128712871287129,238.6297954886686,64.66347992351817,1854.767417331171,64.56118546845124,59.0,ours,lifelong,172,0,70,20,160.34034445183352,13935.131275153251,10,5805,6b09c3de62deeea3db71a804e8e15a0bd88ab76e3696a2a2852d83b4a4974cdf,496,1,537.5,1075,6,24,0,10.0,3,ok,2000,43.0,67531,congestion_avoidance,0.9961904761904762,0.523,2000,1050,8830,0,0,1075,0,0.06307142857142857,477.8711,8334
4,lacam_official,True,20,10,1,congestion_avoidance,0,1077,0,0,0,priority,1077,9,0,,baseline_comparison,4,83,202,lacam_official,True,20,random_walk,84,0,101.0,astar,5840,1884,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",316.0,78,15125.657330965623,0.023703703703703703,239.78198149683885,64.23212627669452,1880.1058377185375,63.99721448467967,59.0,ours,lifelong,190,0,70,20,154.1019411291927,13619.980806764213,10,6042,fdc544f0d30eb813ac94d8e67c4419977ba97f7fa31d614ade78a33a14c3208d,643,1,527.5,1055,7,25,0,10.0,3,ok,2000,48.0,68925,congestion_avoidance,0.9953789279112755,0.5385,2000,1082,7255,0,0,1055,0,0.051821428571428574,480.074,6612
4,lacam_official,True,20,10,1,congestion_avoidance,0,1066,0,0,0,priority,1066,10,0,,baseline_comparison,4,116,203,lacam_official,True,20,random_walk,83,0,101.5,astar,5811,1939,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",415.0,58,15147.496263962239,0.025098425196850394,326.45175388175994,62.908067542213885,2699.9402813478073,62.45966228893058,57.0,ours,lifelong,177,0,70,20,166.58854570705444,15112.928396742791,10,6014,17b544781fa1632c171b9e0cdfbeb51e08dec1b4ac005b01204aa26a1e5f8643,795,1,575.0,1150,2,23,0,10.0,15,ok,2000,51.0,66582,congestion_avoidance,0.9962616822429906,0.533,2000,1070,7305,0,0,1150,0,0.05217857142857143,653.5487,6510
4,lacam_official,True,20,10,1,congestion_avoidance,0,1056,0,0,0,priority,1056,8,0,,baseline_comparison,4,55,204,lacam_official,True,20,random_walk,108,0,102.0,astar,5548,1944,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",348.0,55,15174.100511940196,0.0192497532082922,281.36324977350887,63.90719696969697,2274.796559564386,63.69412878787879,59.0,ours,lifelong,199,0,70,20,171.87944919569418,14621.518876974005,10,5752,072ac0cd28db10199aa4667de75ce14f4f64c3ca67f246c3c8bed2a46544169e,615,1,545.5,1091,5,25,0,10.0,8,ok,2000,39.0,67261,congestion_avoidance,0.9952874646559849,0.528,2000,1061,6906,0,0,1091,0,0.04932857142857143,563.2286,6291
4,lacam_official,True,20,10,1,congestion_avoidance,0,891,0,0,0,priority,891,12,0,,baseline_comparison,4,85,201,lacam_official,True,20,random_walk,83,0,100.5,astar,5811,1915,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",465.0,84,15222.566422075033,0.029916625796959292,472.2071303817211,65.12345679012346,4258.444057361672,64.41750841750842,59.0,ours,lifelong,133,0,60,20,155.39156493032348,15136.968818027526,10,6012,ce67226a251d4b549a841721a567d234a513be7d5d4d800e86268651718b59d0,1065,1,502.49999999999994,1005,6,39,0,10.0,21,ok,2000,61.0,57396,congestion_avoidance,0.9977603583426652,0.4455,2000,893,6485,0,0,1005,0,0.05404166666666667,944.8685,5420
4,lacam_official,True,20,10,1,congestion_avoidance,0,1192,0,0,0,priority,1192,19,0,,baseline_comparison,4,61,203,lacam_official,True,20,random_walk,83,0,101.5,astar,7540,1899,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",345.0,7,15107.335607055575,0.014392059553349877,316.45667004270945,68.03942953020135,2538.745348501189,67.95469798657719,63.0,ours,lifelong,231,0,80,20,172.2273453953676,13908.33417926915,10,7743,8184d805892a4694caa88c71f41f0bec50d8ead597040c5cd9c50e490b2cd437,719,1,495.5,991,0,37,0,10.0,1,ok,2000,29.0,81002,congestion_avoidance,0.9916805324459235,0.596,2000,1202,10904,0,0,991,0,0.06815,633.6379,10185
4,lacam_official,True,20,10,1,congestion_avoidance,0,993,0,0,0,priority,993,10,0,,baseline_comparison,4,74,202,lacam_official,True,20,random_walk,135,0,101.0,astar,5779,1985,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",243.0,40,15200.910691870376,0.02107843137254902,352.6326434465591,64.49748237663646,2946.685707719886,64.1399798590131,57.0,ours,lifelong,149,0,70,20,175.23861634545025,15122.91600056924,10,5981,5742f0fa68442d9eb243ee609cfeba341c5dd76a8c9d2c16fc10221543b2dc53,719,1,675.0,1350,8,28,0,10.0,14,ok,2000,43.0,63691,congestion_avoidance,0.9949899799599199,0.4965,2000,998,7932,0,0,1350,0,0.05665714285714286,705.7865,7213
4,lacam_official,True,20,10,1,congestion_avoidance,0,1088,0,0,0,priority,1088,10,0,,baseline_comparison,4,44,200,lacam_official,True,20,random_walk,75,0,100.0,astar,6326,1881,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",278.0,24,15139.059090055525,0.022794846382556987,372.72094735573046,63.7545955882353,3175.640681263758,63.6295955882353,60.5,ours,lifelong,186,0,70,20,167.44375117123127,14608.315814740483,10,6526,0b7865aefa4c0c3ec5912944ef93a6ef353610f35ef2fdb0ba781155eeb2417c,757,1,531.5,1063,4,38,0,10.0,8,ok,2000,46.0,69229,congestion_avoidance,0.9945155393053017,0.544,2000,1094,7085,0,0,1063,0,0.05060714285714286,745.9698,6328
4,lacam_official,True,20,10,1,congestion_avoidance,0,1214,0,0,0,priority,1214,13,0,,baseline_comparison,4,89,202,lacam_official,True,20,random_walk,117,0,101.0,astar,7009,1918,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",359.0,81,15135.350434109569,0.023186975826344353,357.8225993538508,65.42998352553542,2873.3680651541613,65.20922570016475,60.0,ours,lifelong,241,0,80,20,189.8447173065506,14466.123732528647,10,7211,c57e2723109ab3c2f33cfab7b1ab5ca28c80dce0ee38beb979612102a035d1ce,1354,1,644.0,1288,3,38,0,10.0,4,ok,2000,47.0,79164,congestion_avoidance,0.9983552631578947,0.607,2000,1216,9957,0,0,1288,0,0.06223125,716.4072,8603
4,lacam_official,True,20,10,1,congestion_avoidance,0,1205,0,0,0,priority,1205,10,0,,baseline_comparison,4,67,200,lacam_official,True,20,random_walk,101,0,100.0,astar,7441,1914,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",243.0,67,15149.4297219906,0.04396678065461651,388.62966282933485,63.13278008298755,3223.0153070075903,62.85477178423236,59.0,ours,lifelong,227,0,80,20,196.63138595642522,14445.629014226142,10,7641,edcf0f37dee5979e25a53291ccc8e10b80e2363cae8f945ace04a869a15c4d2f,689,1,640.5,1281,1,43,0,10.0,4,ok,2000,90.0,75740,congestion_avoidance,0.9925864909390445,0.6025,2000,1214,9631,0,0,1281,0,0.06019375,777.9896,8942
4,lacam_official,True,20,10,1,congestion_avoidance,0,1206,0,0,0,priority,1206,12,0,,baseline_comparison,4,63,201,lacam_official,True,20,random_walk,119,0,100.5,astar,6768,1967,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",363.0,8,15115.323003847152,0.01987083954297069,372.3740373880137,62.54726368159204,3060.7898531537226,62.51160862354892,58.0,ours,lifelong,218,0,80,20,188.52592067560178,14345.92963499017,10,6969,7d38c37ff32e770fd56a5533b817980e7f66c292a05b740406e5089455d63b63,971,1,670.5,1341,2,43,0,10.0,2,ok,2000,40.0,75389,congestion_avoidance,0.9942291838417148,0.603,2000,1213,8980,0,0,1341,0,0.056125,745.4698,8009
4,lacam_official,True,20,10,1,congestion_avoidance,0,1254,0,0,0,priority,1254,11,0,,baseline_comparison,4,62,200,lacam_official,True,20,random_walk,116,0,100.0,astar,7377,1986,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",516.0,20,15127.507317112759,0.014873574615765989,384.81458313716576,64.52312599681021,3190.450215827441,64.42105263157895,60.0,ours,lifelong,238,0,80,20,181.2057583243586,14276.963807141874,10,7577,d2d9481ce29ba592f161fb2ae9d117f07f81c561f43baca4beffd239ccdfd97f,1167,1,661.5,1323,4,45,0,10.0,2,ok,2000,30.0,80784,congestion_avoidance,0.9952380952380953,0.627,2000,1260,9261,0,0,1323,0,0.05788125,770.2397,8094
4,lacam_official,True,20,10,1,congestion_avoidance,0,1209,0,0,0,priority,1209,9,0,,baseline_comparison,4,57,203,lacam_official,True,20,random_walk,106,0,101.5,astar,7159,1951,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",337.0,48,15146.687066880986,0.009886307464162136,358.7166782866698,64.32588916459885,2902.8217412377685,64.2812241521919,58.0,ours,lifelong,246,0,80,20,189.73660783376545,14571.110939374192,10,7362,215d1d0491bd2abd542ae1748b3a117156ff613843332ffa4520fda52d2fc8ea,937,1,574.0,1148,7,36,0,10.0,7,ok,2000,20.0,77716,congestion_avoidance,0.9958813838550247,0.6045,2000,1214,8640,0,0,1148,0,0.054,718.1492,7703
4,lacam_official,True,20,10,1,congestion_avoidance,0,139,0,0,0,priority,139,0,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,26,0,100.0,astar,0,1912,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",196.0,0,48.3830280136317,0.0004957858205255329,2.5923724216409028,84.07194244604317,5.394133960362524,82.23021582733813,79.0,lacam_blind,lifelong,3,167,10,20,8.87680782470852,6.555274210404604,10,200,4766037936047c6f0be6ffaa8205ef4e57752a207c4c850aaad1e2030acc1e74,0,1,217.0,434,0,0,0,10.0,0,ok,2000,1.0,11430,congestion_avoidance,1.0,0.0695,2000,139,0,168,0,266,0,0.0,5.2639,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,133,0,0,0,priority,133,0,0,,baseline_comparison,4,9,200,lacam_official,True,20,random_walk,29,0,100.0,astar,0,1877,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",194.0,5,16.032750019803643,0.0,2.5432565403170884,85.18796992481202,5.224053853889927,84.48872180451127,86.0,lacam_blind,lifelong,2,189,10,20,8.775543572846798,6.408036162611097,10,200,2fec06f50d7a118f106fef8494dd262ff1e6ad5425c8722e49c6515599209910,0,1,209.0,418,1,0,0,10.0,0,ok,2000,0.0,11237,congestion_avoidance,1.0,0.0665,2000,133,0,189,0,229,0,0.0,5.1846,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,167,0,0,0,priority,167,2,0,,baseline_comparison,4,2,200,lacam_official,True,20,random_walk,28,0,100.0,astar,0,1905,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",430.0,2,16.51909714564681,0.0004904364884747426,2.660739953396842,93.02994011976048,5.841806427342817,89.2874251497006,85.0,lacam_blind,lifelong,6,279,10,20,8.47345549846068,6.807102414313704,10,200,836ca7314c2ee16058a33892c04e42f8522cf251134bf02401259b18f96b6f33,0,1,228.5,457,2,0,0,10.0,0,ok,2000,1.0,14911,congestion_avoidance,1.0,0.0835,2000,167,0,284,0,173,0,0.0,5.4317,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,1210,0,0,0,priority,1210,19,0,,baseline_comparison,4,42,204,lacam_official,True,20,random_walk,94,0,102.0,astar,7617,1987,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",485.0,42,15124.175297096372,0.035009861932938854,379.14620480604935,66.7909090909091,3096.0299591967546,66.52809917355371,59.5,ours,lifelong,225,0,80,20,182.8009328688495,13775.90359634487,10,7821,2ebda82cf711b056de12310b5c8c88129442cd469932627e995408c85598ed62,1553,1,588.0,1176,6,43,0,10.0,4,ok,2000,71.0,80499,congestion_avoidance,0.9942481511914544,0.605,2000,1217,12098,0,0,1176,0,0.0756125,759.0473,10545
4,lacam_official,True,20,10,1,congestion_avoidance,0,1021,0,0,0,priority,1021,6,0,,baseline_comparison,4,111,201,lacam_official,True,20,random_walk,89,0,100.5,astar,6408,1876,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",413.0,89,15263.843287015334,0.020377733598409543,585.8086772841634,61.11753183153771,5221.164156243771,61.09500489715965,56.0,ours,lifelong,160,0,70,20,186.7519553285091,15195.884960936382,10,6609,73bfb86a1d9ad6fec7848db6344a5722ae756ea2ac915e07ce7c83c2a7ef0b96,1863,1,587.5,1175,9,32,0,10.0,40,ok,2000,41.0,62378,congestion_avoidance,0.9951267056530214,0.5105,2000,1026,6900,0,0,1175,0,0.04928571428571429,1172.1426,5037
4,lacam_official,True,20,10,1,congestion_avoidance,0,1200,0,0,0,priority,1200,16,0,,baseline_comparison,4,36,201,lacam_official,True,20,random_walk,88,0,100.5,astar,7407,1983,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",398.0,8,15123.90280305408,0.030288226673180263,414.31266166933347,66.08166666666666,3440.305229635511,65.465,61.0,ours,lifelong,233,0,80,20,201.7326696193777,14625.981052871794,10,7608,85940e1e59ed9c5993cc35212c519421647c3f4ac3223b66689787db9dd78cf5,1299,1,597.0,1194,5,43,0,10.0,7,ok,2000,62.0,78558,congestion_avoidance,0.9917355371900827,0.6,2000,1210,9873,0,0,1194,0,0.06170625,829.3937,8574
4,lacam_official,True,20,10,1,congestion_avoidance,0,1134,0,0,0,priority,1134,9,0,,baseline_comparison,4,18,201,lacam_official,True,20,random_walk,124,0,100.5,astar,6788,1967,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",301.0,7,15166.22722800821,0.03125,384.26425496826414,64.71164021164022,3142.1419673979244,64.58201058201058,57.0,ours,lifelong,193,0,80,20,196.11083220224828,14797.363058198243,10,6989,654ef642f242ed0ea42988192eb26a6a15e11e78a28335209de966f7b5fedfcb,1349,1,729.5,1459,8,35,0,10.0,10,ok,2000,63.0,73236,congestion_avoidance,0.9964850615114236,0.567,2000,1138,9340,0,0,1459,0,0.058375,769.2705,7991
4,lacam_official,True,20,10,1,congestion_avoidance,0,147,0,0,0,priority,147,1,0,,baseline_comparison,4,22,200,lacam_official,True,20,random_walk,20,0,100.0,astar,0,1887,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",220.0,6,7.367762038484216,0.0014955134596211367,2.659553230041638,85.25850340136054,5.482650662306696,85.08843537414965,80.0,lacam_blind,lifelong,6,198,10,20,8.990770601667462,6.694356456864624,10,200,ba174b14dcb008988ae25bf164ea16dac8ad92a60584ecb50f3380f8e170b060,0,1,209.5,419,7,0,0,10.0,0,ok,2000,3.0,12508,congestion_avoidance,1.0,0.0735,2000,147,0,198,0,221,0,0.0,5.4041,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,1361,0,0,0,priority,1361,16,0,,baseline_comparison,4,2,202,lacam_official,True,20,random_walk,132,0,101.0,astar,8599,1979,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",560.0,2,15116.470465902239,0.008915304606240713,396.36246445344295,66.94636296840558,3154.7266089790824,66.84570168993388,62.0,ours,lifelong,279,0,90,20,205.24892753455788,13807.011674391106,10,8801,19d459884d6ca70539a78d61dc5c6ed06cb2d4fae64112d3fd195c0a13468996,1322,1,817.5,1635,0,47,0,10.0,1,ok,2000,18.0,90977,congestion_avoidance,0.9956108266276518,0.6805,2000,1367,11194,0,0,1635,0,0.06218888888888889,793.5549,9872
4,lacam_official,True,20,10,1,congestion_avoidance,0,146,0,0,0,priority,146,0,0,,baseline_comparison,4,8,200,lacam_official,True,20,random_walk,21,0,100.0,astar,0,1855,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",205.0,8,14.418311882764101,0.0004957858205255329,2.6806224967585877,85.25342465753425,5.2868594555184245,83.73972602739725,80.5,lacam_blind,lifelong,3,215,10,20,8.737099706195293,6.436571478843689,10,200,9079ee59bea5ef0eaee568d2b6f493d0b7b1cfe8d1defbe67fd2c6641cdb5340,0,1,185.0,370,9,0,0,10.0,0,ok,2000,1.0,12226,congestion_avoidance,1.0,0.073,2000,146,0,215,0,155,0,0.0,5.4639,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,290,0,0,0,priority,290,1,0,,baseline_comparison,4,105,200,lacam_official,True,20,random_walk,47,0,100.0,astar,0,1894,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",231.0,105,8.600146975368261,0.006448412698412698,5.591488335165195,79.63103448275862,6.28505197702907,79.26896551724138,77.0,lacam_blind,lifelong,19,351,20,20,31.361037062015384,7.827107713092118,10,200,2147d1a61ee1890583c7624332598394ca34e0e5d20c5cd3146abac5d30e2d27,0,1,382.0,764,0,0,0,10.0,0,ok,2000,13.0,22988,congestion_avoidance,0.9965635738831615,0.145,2000,291,0,358,0,406,0,0.0,11.3677,0
