solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam3,random-64-64-10,30,20,1,2,error,10029.0,10048.661096,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,30,20,2,0,error,10020.0,10036.199693,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,30,20,2,1,error,10022.0,10047.196616,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,30,20,2,2,error,10019.0,10043.624747,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,50,20,1,0,complete,154.0,184.546029,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,50,20,1,1,complete,182.0,218.306279,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,50,20,1,2,complete,10018.0,10050.117339,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,40,20,0,0,complete,10014.0,10041.967894,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,40,20,0,1,error,10020.0,10045.586585,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,40,20,0,2,error,10019.0,10041.289873,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,40,20,2,0,error,10018.0,10047.435747,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,40,20,2,1,error,10025.0,10056.305072,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,40,20,2,2,error,10018.0,10051.657993,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,50,20,0,0,complete,10013.0,10053.052661,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,50,20,0,1,error,10023.0,10057.540177,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
